material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-20T08:28:15,
Metallförpackningar,3,2023-12-27T09:43:54,
Pappersförpackningar,5,2023-12-26T20:44:24,
Tidningar,13,2024-01-02T20:00:53,
Plastförpackningar,16,2023-12-20T18:25:29,
Ofärgade glasförpackningar,18,2023-08-15T10:42:41,
Färgade glasförpackningar,19,2023-08-15T10:42:41,
