material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:03:28,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-31T08:52:25,
Tidningar,13,2023-11-08T12:00:22,
Plastförpackningar,16,,
Ofärgade glasförpackningar,18,2023-12-16T15:19:23,
Färgade glasförpackningar,19,2023-12-16T15:19:23,
