material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T08:54:24,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-06T08:58:21,
Pappersförpackningar,5,2023-12-24T12:17:17,2023-12-26T00:00:00
Tidningar,13,2022-11-07T12:20:19,
Plastförpackningar,16,2023-12-22T16:35:09,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-11-25T09:07:39,
Färgade glasförpackningar,19,2023-11-25T09:07:39,
