material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T12:21:51,
Metallförpackningar,3,2023-11-15T13:38:09,
Pappersförpackningar,5,2023-12-30T12:13:39,
Tidningar,13,2023-07-24T10:12:51,
Plastförpackningar,16,2023-12-29T11:11:50,2024-05-16T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T18:01:30,
Färgade glasförpackningar,19,2023-12-20T18:01:30,
