material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:34:48,
Metallförpackningar,3,2023-11-23T08:57:28,
Pappersförpackningar,5,2023-12-31T11:12:16,
Tidningar,13,2022-01-09T19:38:25,
Plastförpackningar,16,2023-12-29T15:46:31,
Ofärgade glasförpackningar,18,2023-12-13T16:20:50,
Färgade glasförpackningar,19,2023-12-13T16:20:50,
