material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-14T08:31:22,
Metallförpackningar,3,2023-12-21T11:08:38,
Pappersförpackningar,5,2023-12-29T13:27:51,
Tidningar,13,2023-12-19T11:15:43,
Plastförpackningar,16,2023-12-27T12:31:55,
Ofärgade glasförpackningar,18,2023-09-06T10:13:53,
Färgade glasförpackningar,19,2023-09-06T10:13:53,
