material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T10:33:59,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-27T08:29:47,
Pappersförpackningar,5,2023-12-27T11:43:48,2023-12-29T00:00:00
Tidningar,13,2023-12-28T13:05:33,
Plastförpackningar,16,2023-12-28T10:22:37,
Ofärgade glasförpackningar,18,2023-11-24T11:25:13,
Färgade glasförpackningar,19,2023-11-24T11:25:13,
