material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T15:54:39,
Metallförpackningar,3,2023-12-21T07:08:20,
Pappersförpackningar,5,2023-12-31T14:48:12,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T09:06:32,
Ofärgade glasförpackningar,18,2023-12-03T11:44:46,
Färgade glasförpackningar,19,2023-12-03T11:44:46,
