material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:44:26,
Metallförpackningar,3,2023-11-29T08:22:54,
Pappersförpackningar,5,2023-12-28T08:55:54,
Tidningar,13,2023-05-09T13:10:02,
Plastförpackningar,16,2023-12-26T09:03:59,
Ofärgade glasförpackningar,18,2023-12-27T09:27:02,
Färgade glasförpackningar,19,2023-12-27T09:27:02,
