material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T07:23:44,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-08T12:07:22,
Pappersförpackningar,5,2023-12-27T07:17:29,2023-12-29T00:00:00
Tidningar,13,2023-12-19T15:14:42,
Plastförpackningar,16,2023-12-27T16:13:13,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-22T18:19:46,
Färgade glasförpackningar,19,2023-12-22T18:19:46,
