material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:36:32,
Metallförpackningar,3,2023-11-08T09:41:26,
Pappersförpackningar,5,2023-12-28T15:01:36,
Tidningar,13,2022-05-25T11:31:22,
Plastförpackningar,16,2023-12-28T15:01:36,
Ofärgade glasförpackningar,18,2023-12-18T10:48:10,
Färgade glasförpackningar,19,2023-12-18T10:48:10,
