material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T07:26:12,2023-12-25T00:00:00
Metallförpackningar,3,2023-12-16T15:52:59,
Pappersförpackningar,5,2023-12-22T12:43:01,2023-12-23T00:00:00
Tidningar,13,2023-09-20T08:16:02,
Plastförpackningar,16,2023-12-19T13:56:07,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-11-24T16:07:38,
Färgade glasförpackningar,19,2023-11-24T16:07:38,
