material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:10:23,
Metallförpackningar,3,2023-09-06T13:53:27,
Pappersförpackningar,5,2023-12-30T09:32:46,
Tidningar,13,2024-01-01T07:23:28,
Plastförpackningar,16,2023-12-19T08:16:01,2024-06-04T00:00:00
Ofärgade glasförpackningar,18,2023-12-08T11:42:47,
Färgade glasförpackningar,19,2023-12-08T11:42:47,
