material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T13:44:37,2023-12-24T00:00:00
Metallförpackningar,3,2023-12-07T08:24:35,
Pappersförpackningar,5,2023-12-22T07:38:49,2023-12-25T00:00:00
Tidningar,13,2023-12-19T13:41:11,
Plastförpackningar,16,2023-12-13T08:42:51,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-11-20T17:20:08,
Färgade glasförpackningar,19,2023-11-20T17:20:08,
