material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:24:42,
Metallförpackningar,3,2023-11-16T08:10:25,
Pappersförpackningar,5,2023-12-30T14:21:28,
Tidningar,13,2023-11-28T17:41:55,
Plastförpackningar,16,2023-12-25T12:07:12,
Ofärgade glasförpackningar,18,2023-12-20T09:54:35,
Färgade glasförpackningar,19,2023-12-20T09:54:35,
