material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T11:14:21,
Metallförpackningar,3,2023-11-30T07:24:12,
Pappersförpackningar,5,2023-12-26T09:48:50,
Tidningar,13,2023-11-30T13:28:04,
Plastförpackningar,16,2023-12-27T16:41:39,
Ofärgade glasförpackningar,18,2023-11-09T12:38:02,
Färgade glasförpackningar,19,2023-11-09T12:38:02,
