material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:53:57,
Metallförpackningar,3,2023-08-21T10:26:29,
Pappersförpackningar,5,2023-12-30T11:27:04,
Tidningar,13,,
Plastförpackningar,16,2023-12-06T13:26:18,
Ofärgade glasförpackningar,18,2023-11-22T11:27:01,
Färgade glasförpackningar,19,2023-11-22T11:27:01,
