material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T09:57:25,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-15T13:21:00,
Pappersförpackningar,5,2023-12-25T11:48:36,2023-12-27T00:00:00
Tidningar,13,2023-12-21T09:16:42,
Plastförpackningar,16,2023-12-25T09:24:10,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T08:18:03,
Färgade glasförpackningar,19,2023-12-25T08:18:03,
