material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:23:57,
Metallförpackningar,3,2023-12-13T09:23:34,
Pappersförpackningar,5,2023-12-31T12:35:37,2024-05-29T00:00:00
Tidningar,13,2023-07-25T08:54:33,
Plastförpackningar,16,2023-12-30T16:42:12,
Ofärgade glasförpackningar,18,2023-12-11T14:07:57,
Färgade glasförpackningar,19,2023-12-11T14:07:57,
