material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:25:35,
Metallförpackningar,3,2023-12-26T13:03:47,
Pappersförpackningar,5,2023-12-30T11:29:31,2024-06-11T00:00:00
Tidningar,13,2023-07-31T10:37:32,
Plastförpackningar,16,2023-12-29T10:32:44,2024-06-13T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T17:14:08,
Färgade glasförpackningar,19,2023-12-20T17:14:08,
