material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-10-26T08:58:05,
Pappersförpackningar,5,2023-12-22T13:46:20,
Tidningar,13,2023-12-20T06:55:28,
Plastförpackningar,16,2023-12-27T11:29:27,
Ofärgade glasförpackningar,18,2023-09-22T10:21:17,
Färgade glasförpackningar,19,2023-09-22T10:21:17,
