material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T07:59:38,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-06T09:31:29,
Pappersförpackningar,5,2023-12-23T14:52:00,2023-12-26T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-11T11:55:15,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2023-11-28T11:54:39,
Färgade glasförpackningar,19,2023-11-28T11:54:39,
