material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:23:41,
Metallförpackningar,3,2023-11-21T13:18:32,
Pappersförpackningar,5,2023-12-31T13:23:09,
Tidningar,13,2023-12-14T11:36:38,
Plastförpackningar,16,2023-12-30T16:16:09,2024-06-18T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T07:36:27,
Färgade glasförpackningar,19,2023-12-27T07:36:27,
