material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:50:17,
Metallförpackningar,3,2023-12-21T10:08:21,
Pappersförpackningar,5,2023-12-31T08:12:12,
Tidningar,13,2023-10-19T08:12:45,
Plastförpackningar,16,2023-12-29T09:49:45,
Ofärgade glasförpackningar,18,2023-05-05T12:39:04,
Färgade glasförpackningar,19,2023-05-05T12:39:04,
