material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-15T08:09:06,
Pappersförpackningar,5,2023-12-20T07:57:40,
Tidningar,13,2023-10-02T10:08:53,
Plastförpackningar,16,2023-12-14T07:48:41,2024-05-02T00:00:00
Ofärgade glasförpackningar,18,2023-12-06T10:04:31,
Färgade glasförpackningar,19,2023-12-06T10:04:31,
