material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T12:10:33,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-23T14:42:33,
Pappersförpackningar,5,2023-12-23T08:28:54,2023-12-24T00:00:00
Tidningar,13,2023-12-14T09:48:42,
Plastförpackningar,16,2023-12-23T19:11:25,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2023-11-11T13:32:36,
Färgade glasförpackningar,19,2023-11-11T13:32:36,
