material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:05:00,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-07T13:14:43,
Pappersförpackningar,5,2023-12-29T16:32:04,2023-12-31T00:00:00
Tidningar,13,2023-07-27T09:17:39,
Plastförpackningar,16,2023-12-23T11:40:40,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-08T09:12:23,
Färgade glasförpackningar,19,2023-12-08T09:12:23,
