material,materialid,senaktivitet,nastaaktivitet
Städning,0,2007-12-28T00:00:00,
Metallförpackningar,3,2023-10-20T10:46:23,
Pappersförpackningar,5,2023-12-28T11:37:01,
Tidningar,13,2023-11-30T12:02:21,
Plastförpackningar,16,2023-12-28T11:37:01,
Ofärgade glasförpackningar,18,2023-12-22T08:42:51,
Färgade glasförpackningar,19,2023-12-22T08:42:51,
