material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:58:27,
Metallförpackningar,3,2023-11-22T07:54:05,
Pappersförpackningar,5,2023-12-29T11:10:47,2024-05-13T00:00:00
Tidningar,13,2023-12-21T12:28:38,
Plastförpackningar,16,2023-12-25T13:01:19,
Ofärgade glasförpackningar,18,2023-10-09T07:12:15,
Färgade glasförpackningar,19,2023-10-09T07:12:15,
