material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:16:42,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-26T17:07:57,
Pappersförpackningar,5,2023-12-28T10:50:36,2023-12-30T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T10:10:05,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
