material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:16:11,
Metallförpackningar,3,2023-12-27T17:50:39,
Pappersförpackningar,5,2023-12-29T08:45:14,2023-12-31T00:00:00
Tidningar,13,2023-12-14T19:18:43,
Plastförpackningar,16,2023-12-28T08:16:30,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-08T09:03:43,
Färgade glasförpackningar,19,2023-12-08T09:03:43,
