material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:23:03,
Metallförpackningar,3,2023-07-27T10:57:02,
Pappersförpackningar,5,2023-12-26T16:07:20,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T16:07:20,
Ofärgade glasförpackningar,18,2023-11-21T10:31:30,
Färgade glasförpackningar,19,2023-11-21T10:31:30,
