material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T13:48:17,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-06T07:04:43,
Pappersförpackningar,5,2023-12-27T10:18:03,2023-12-29T00:00:00
Tidningar,13,2023-05-08T13:34:56,
Plastförpackningar,16,2023-12-28T09:33:48,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-19T13:25:38,
Färgade glasförpackningar,19,2023-12-19T13:25:38,
