material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T11:47:13,
Metallförpackningar,3,2023-12-19T06:28:49,
Pappersförpackningar,5,2023-12-31T06:15:02,
Tidningar,13,2023-12-19T13:13:04,
Plastförpackningar,16,2023-12-31T14:26:20,
Ofärgade glasförpackningar,18,2023-12-21T10:40:00,
Färgade glasförpackningar,19,2023-12-21T10:40:00,
