material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T14:45:38,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-05T08:39:44,
Pappersförpackningar,5,2023-12-19T09:58:46,2023-12-23T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-13T11:41:46,2023-12-21T00:00:00
Ofärgade glasförpackningar,18,2023-11-16T11:21:28,
Färgade glasförpackningar,19,2023-11-16T11:21:28,
