material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T21:27:53,
Metallförpackningar,3,2023-08-07T14:18:44,
Pappersförpackningar,5,2023-12-30T07:33:53,
Tidningar,13,2024-01-01T09:30:07,
Plastförpackningar,16,2023-12-26T08:03:27,2024-06-25T00:00:00
Ofärgade glasförpackningar,18,2023-09-08T09:59:38,
Färgade glasförpackningar,19,2023-09-08T09:59:38,
