material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:19:54,
Metallförpackningar,3,2023-12-20T08:10:06,
Pappersförpackningar,5,2023-12-29T10:09:58,
Tidningar,13,2022-03-14T06:04:53,
Plastförpackningar,16,2023-12-28T10:38:25,
Ofärgade glasförpackningar,18,2023-11-28T07:51:32,
Färgade glasförpackningar,19,2023-11-28T07:51:32,
