material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T11:20:52,
Metallförpackningar,3,2023-11-20T09:18:10,
Pappersförpackningar,5,2023-12-29T08:07:52,
Tidningar,13,2023-12-29T14:44:40,
Plastförpackningar,16,2023-12-29T08:08:16,2024-03-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-29T08:07:52,
Färgade glasförpackningar,19,2023-12-29T08:07:52,
