material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T10:57:17,2023-12-26T00:00:00
Metallförpackningar,3,2023-11-30T11:35:47,
Pappersförpackningar,5,2023-12-23T08:41:40,2023-12-25T00:00:00
Tidningar,13,2023-11-19T15:13:33,
Plastförpackningar,16,2023-12-20T09:31:31,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-09-20T16:25:36,
Färgade glasförpackningar,19,2023-09-20T16:25:36,
