material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:00:51,
Metallförpackningar,3,2023-11-28T14:08:25,
Pappersförpackningar,5,2023-12-29T10:52:31,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T10:52:31,
Ofärgade glasförpackningar,18,2023-12-19T17:09:03,
Färgade glasförpackningar,19,2023-12-19T17:09:03,
