material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:07:05,
Metallförpackningar,3,2023-12-28T14:28:09,2024-05-15T00:00:00
Pappersförpackningar,5,2023-12-31T14:18:40,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T14:18:40,
Ofärgade glasförpackningar,18,2023-12-18T14:25:08,
Färgade glasförpackningar,19,2023-12-18T14:25:08,
