material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-28T08:51:47,
Pappersförpackningar,5,2023-12-28T09:21:15,
Tidningar,13,2023-12-20T13:28:40,
Plastförpackningar,16,2023-12-30T11:55:11,
Ofärgade glasförpackningar,18,2023-11-14T16:28:49,
Färgade glasförpackningar,19,2023-11-14T16:28:49,
