material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T14:51:41,
Metallförpackningar,3,2023-12-20T12:59:38,
Pappersförpackningar,5,2023-12-30T12:44:01,
Tidningar,13,2023-05-22T11:43:51,
Plastförpackningar,16,2023-12-29T08:42:59,
Ofärgade glasförpackningar,18,2023-12-26T14:34:34,
Färgade glasförpackningar,19,2023-12-26T14:34:34,
