material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:44:05,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-27T08:45:37,
Pappersförpackningar,5,2023-12-29T16:45:20,2023-12-30T00:00:00
Tidningar,13,2023-12-21T11:39:06,
Plastförpackningar,16,2023-12-29T10:48:42,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-24T11:58:10,
Färgade glasförpackningar,19,2023-12-24T11:58:10,
