material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-04-14T13:46:45,2023-04-17T00:00:00
Metallförpackningar,3,2023-03-22T12:44:41,2023-05-03T00:00:00
Pappersförpackningar,5,2023-04-15T08:56:26,2023-04-17T00:00:00
Tidningar,13,2023-03-15T10:21:13,
Plastförpackningar,16,2023-04-14T11:10:24,2023-04-18T00:00:00
Ofärgade glasförpackningar,18,2023-04-05T11:29:14,
Färgade glasförpackningar,19,2023-04-05T11:29:14,
