material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T19:44:03,
Metallförpackningar,3,2023-12-21T06:52:43,
Pappersförpackningar,5,2023-12-31T08:37:35,
Tidningar,13,2023-12-21T07:39:11,
Plastförpackningar,16,2023-12-26T09:05:23,
Ofärgade glasförpackningar,18,2023-12-20T08:27:24,
Färgade glasförpackningar,19,2023-12-20T08:27:24,
