material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T09:11:58,2023-12-28T00:00:00
Metallförpackningar,3,2023-09-19T12:22:27,
Pappersförpackningar,5,2023-12-25T07:51:34,2023-12-27T00:00:00
Tidningar,13,2023-12-12T12:51:30,
Plastförpackningar,16,2023-12-26T20:04:36,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-04T14:07:56,
Färgade glasförpackningar,19,2023-12-04T14:07:56,
