material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T07:21:48,2023-12-26T00:00:00
Metallförpackningar,3,2023-10-26T08:21:44,
Pappersförpackningar,5,2023-12-20T10:45:09,2023-12-27T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-20T10:45:09,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-11-22T10:39:33,
Färgade glasförpackningar,19,2023-11-22T10:39:33,
