material,materialid,senaktivitet,nastaaktivitet
Städning,0,2010-01-21T10:45:57,
Metallförpackningar,3,,
Pappersförpackningar,5,,
Tidningar,13,2023-12-20T09:47:45,
Plastförpackningar,16,,
Ofärgade glasförpackningar,18,2023-12-20T08:42:59,
Färgade glasförpackningar,19,2023-12-20T08:42:59,
