material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:19:25,
Metallförpackningar,3,2023-12-20T12:26:41,
Pappersförpackningar,5,2023-12-31T14:41:36,2024-05-25T00:00:00
Tidningar,13,2023-10-26T08:21:30,
Plastförpackningar,16,2023-12-29T14:07:37,
Ofärgade glasförpackningar,18,2023-01-12T08:38:46,
Färgade glasförpackningar,19,2023-01-12T08:38:46,
