material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:28:15,
Metallförpackningar,3,2023-12-26T14:19:06,
Pappersförpackningar,5,2023-12-31T07:53:31,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T06:43:46,
Ofärgade glasförpackningar,18,2023-12-04T13:20:47,
Färgade glasförpackningar,19,2023-12-04T13:20:47,
