material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-18T12:54:16,
Metallförpackningar,3,2023-11-21T07:55:04,
Pappersförpackningar,5,2023-12-24T07:45:14,2023-12-26T00:00:00
Tidningar,13,2022-12-27T11:16:29,
Plastförpackningar,16,2023-12-25T08:02:12,
Ofärgade glasförpackningar,18,2023-10-10T06:43:02,
Färgade glasförpackningar,19,2023-10-10T06:43:02,
