material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T07:14:49,
Metallförpackningar,3,2023-12-27T07:52:46,
Pappersförpackningar,5,2023-12-30T11:51:06,
Tidningar,13,2023-12-26T12:02:19,
Plastförpackningar,16,2023-12-30T11:51:06,
Ofärgade glasförpackningar,18,2023-10-27T13:15:10,
Färgade glasförpackningar,19,2023-10-27T13:15:10,
