material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T17:06:23,
Metallförpackningar,3,2023-11-23T08:47:07,
Pappersförpackningar,5,2023-12-27T14:20:24,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T09:58:21,
Ofärgade glasförpackningar,18,2023-11-20T12:08:08,
Färgade glasförpackningar,19,2023-11-20T12:08:08,
