material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T13:45:15,2023-12-29T00:00:00
Metallförpackningar,3,2023-10-31T14:54:45,
Pappersförpackningar,5,2023-12-27T11:00:01,2023-12-29T00:00:00
Tidningar,13,2022-06-30T12:37:51,
Plastförpackningar,16,2023-12-26T09:16:02,
Ofärgade glasförpackningar,18,2023-12-11T13:57:13,
Färgade glasförpackningar,19,2023-12-11T13:57:13,
