material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-05-04T11:56:30,2023-05-11T00:00:00
Pappersförpackningar,5,2023-05-10T14:10:53,2023-05-11T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-05-10T10:03:50,2023-05-11T00:00:00
Ofärgade glasförpackningar,18,2023-05-08T14:24:10,
Färgade glasförpackningar,19,2023-05-08T14:24:10,
