material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T10:52:56,
Metallförpackningar,3,2023-12-29T06:52:11,
Pappersförpackningar,5,2023-12-31T08:53:44,
Tidningar,13,2023-12-14T14:52:26,
Plastförpackningar,16,2023-12-31T09:02:27,
Ofärgade glasförpackningar,18,2023-12-14T16:13:08,
Färgade glasförpackningar,19,2023-12-14T16:13:08,
