material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:56:09,
Metallförpackningar,3,2023-11-23T18:52:19,
Pappersförpackningar,5,2023-12-25T09:40:40,2023-12-30T00:00:00
Tidningar,13,2023-12-14T07:59:54,
Plastförpackningar,16,2023-12-28T12:32:13,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-17T12:11:32,
Färgade glasförpackningar,19,2023-12-17T12:11:32,
