material,materialid,senaktivitet,nastaaktivitet
Städning,0,2012-12-18T07:24:00,
Metallförpackningar,3,2023-11-01T08:05:42,2023-12-27T00:00:00
Pappersförpackningar,5,2023-12-25T11:39:43,2023-12-28T00:00:00
Tidningar,13,2023-12-13T06:14:27,
Plastförpackningar,16,2023-12-12T09:54:47,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-12-21T14:24:06,
Färgade glasförpackningar,19,2023-12-21T14:24:06,
