material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:08:00,
Metallförpackningar,3,2023-12-06T12:12:44,
Pappersförpackningar,5,2023-12-29T17:47:41,
Tidningar,13,2022-10-12T06:54:16,
Plastförpackningar,16,2023-12-28T13:33:35,
Ofärgade glasförpackningar,18,2023-12-23T14:36:33,
Färgade glasförpackningar,19,2023-12-23T14:36:33,
