material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T08:13:24,
Metallförpackningar,3,2023-12-21T18:52:46,
Pappersförpackningar,5,2023-12-31T14:47:30,
Tidningar,13,2023-12-08T08:57:33,
Plastförpackningar,16,2023-12-31T16:28:26,
Ofärgade glasförpackningar,18,2023-12-31T17:20:16,
Färgade glasförpackningar,19,2023-12-31T17:20:16,
