material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-24T11:44:56,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-06T16:30:34,
Pappersförpackningar,5,2023-12-25T10:47:19,2023-12-28T00:00:00
Tidningar,13,2023-12-07T11:28:47,
Plastförpackningar,16,2023-12-26T13:19:21,
Ofärgade glasförpackningar,18,2023-11-06T10:41:54,
Färgade glasförpackningar,19,2023-11-06T10:41:54,
