material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:27:48,
Metallförpackningar,3,2023-12-19T14:27:18,
Pappersförpackningar,5,2023-12-31T09:00:13,
Tidningar,13,2022-12-23T07:44:12,
Plastförpackningar,16,2023-12-29T11:06:05,
Ofärgade glasförpackningar,18,2023-12-20T13:33:46,
Färgade glasförpackningar,19,2023-12-20T13:33:46,
