material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T08:42:49,
Metallförpackningar,3,2023-12-19T18:06:26,
Pappersförpackningar,5,2023-12-31T12:13:04,
Tidningar,13,2023-10-26T10:23:50,
Plastförpackningar,16,2023-12-31T17:59:10,
Ofärgade glasförpackningar,18,2023-09-14T08:14:52,
Färgade glasförpackningar,19,2023-09-14T08:14:52,
